id,venue_id,day,opening_time,closing_time
2276,ven_386231727a6a50624d4c4b526b6f775a642d45556a54644a496843,0,9,20
2277,ven_386231727a6a50624d4c4b526b6f775a642d45556a54644a496843,1,9,20
2278,ven_386231727a6a50624d4c4b526b6f775a642d45556a54644a496843,2,9,20
2279,ven_386231727a6a50624d4c4b526b6f775a642d45556a54644a496843,3,9,20
2280,ven_386231727a6a50624d4c4b526b6f775a642d45556a54644a496843,4,9,20
2281,ven_386231727a6a50624d4c4b526b6f775a642d45556a54644a496843,5,9,20
2282,ven_386231727a6a50624d4c4b526b6f775a642d45556a54644a496843,6,9,20
2283,ven_3862337a354c4c54387375526b6f7759706a2d304951714a496843,0,7,0
2284,ven_3862337a354c4c54387375526b6f7759706a2d304951714a496843,1,7,0
2285,ven_3862337a354c4c54387375526b6f7759706a2d304951714a496843,2,7,0
2286,ven_3862337a354c4c54387375526b6f7759706a2d304951714a496843,3,7,0
2287,ven_3862337a354c4c54387375526b6f7759706a2d304951714a496843,4,7,0
2288,ven_3862337a354c4c54387375526b6f7759706a2d304951714a496843,5,7,0
2289,ven_3862337a354c4c54387375526b6f7759706a2d304951714a496843,6,7,0
2290,ven_38645155503361334d3934526b6f7759355956627538384a496843,0,10,17
2291,ven_38645155503361334d3934526b6f7759355956627538384a496843,1,10,17
2292,ven_38645155503361334d3934526b6f7759355956627538384a496843,2,10,17
2293,ven_38645155503361334d3934526b6f7759355956627538384a496843,3,10,17
2294,ven_38645155503361334d3934526b6f7759355956627538384a496843,4,10,17
2295,ven_38645155503361334d3934526b6f7759355956627538384a496843,5,10,17
2296,ven_38645155503361334d3934526b6f7759355956627538384a496843,6,10,17
2297,ven_3866497051714e61656e4b526b6f7759683141556f5a544a496843,0,12,20
2298,ven_3866497051714e61656e4b526b6f7759683141556f5a544a496843,1,12,20
2299,ven_3866497051714e61656e4b526b6f7759683141556f5a544a496843,2,12,20
2300,ven_3866497051714e61656e4b526b6f7759683141556f5a544a496843,3,12,20
2301,ven_3866497051714e61656e4b526b6f7759683141556f5a544a496843,4,12,20
2302,ven_3866497051714e61656e4b526b6f7759683141556f5a544a496843,5,11,20
2303,ven_3866497051714e61656e4b526b6f7759683141556f5a544a496843,6,11,19
2304,ven_386953773374434b6b5269526b6f7732547950655a52534a496843,0,6,1
2305,ven_386953773374434b6b5269526b6f7732547950655a52534a496843,1,6,1
2306,ven_386953773374434b6b5269526b6f7732547950655a52534a496843,2,6,1
2307,ven_386953773374434b6b5269526b6f7732547950655a52534a496843,3,6,1
2308,ven_386953773374434b6b5269526b6f7732547950655a52534a496843,4,6,1
2309,ven_386953773374434b6b5269526b6f7732547950655a52534a496843,5,6,1
2310,ven_386953773374434b6b5269526b6f7732547950655a52534a496843,6,6,0
2311,ven_386b4c712d792d70556e33526b6f77596c5f66384652324a496843,0,10,18
2312,ven_386b4c712d792d70556e33526b6f77596c5f66384652324a496843,1,10,18
2313,ven_386b4c712d792d70556e33526b6f77596c5f66384652324a496843,2,10,18
2314,ven_386b4c712d792d70556e33526b6f77596c5f66384652324a496843,3,10,18
2315,ven_386b4c712d792d70556e33526b6f77596c5f66384652324a496843,4,10,18
2316,ven_386b4c712d792d70556e33526b6f77596c5f66384652324a496843,5,10,19
2317,ven_386b4c712d792d70556e33526b6f77596c5f66384652324a496843,6,10,18
2318,ven_4132676164315471633870526b6f775a3138534d6154384a496843,0,6,1
2319,ven_4132676164315471633870526b6f775a3138534d6154384a496843,1,6,1
2320,ven_4132676164315471633870526b6f775a3138534d6154384a496843,2,6,1
2321,ven_4132676164315471633870526b6f775a3138534d6154384a496843,3,6,1
2322,ven_4132676164315471633870526b6f775a3138534d6154384a496843,4,6,1
2323,ven_4132676164315471633870526b6f775a3138534d6154384a496843,5,6,1
2324,ven_4132676164315471633870526b6f775a3138534d6154384a496843,6,6,1
2325,ven_41434b554a474f30326d2d526b6f77594a6153713854734a496843,0,10,18
2326,ven_41434b554a474f30326d2d526b6f77594a6153713854734a496843,1,10,18
2327,ven_41434b554a474f30326d2d526b6f77594a6153713854734a496843,2,10,18
2328,ven_41434b554a474f30326d2d526b6f77594a6153713854734a496843,3,10,18
2329,ven_41434b554a474f30326d2d526b6f77594a6153713854734a496843,4,10,18
2330,ven_41434b554a474f30326d2d526b6f77594a6153713854734a496843,5,10,18
2331,ven_41434b554a474f30326d2d526b6f77594a6153713854734a496843,6,10,18
2332,ven_41546174395076324a4a4a526b6f77594a4b5a6d53634b4a496843,0,6,1
2333,ven_41546174395076324a4a4a526b6f77594a4b5a6d53634b4a496843,1,6,1
2334,ven_41546174395076324a4a4a526b6f77594a4b5a6d53634b4a496843,2,6,1
2335,ven_41546174395076324a4a4a526b6f77594a4b5a6d53634b4a496843,3,6,1
2336,ven_41546174395076324a4a4a526b6f77594a4b5a6d53634b4a496843,4,6,1
2337,ven_41546174395076324a4a4a526b6f77594a4b5a6d53634b4a496843,5,6,1
2338,ven_41546174395076324a4a4a526b6f77594a4b5a6d53634b4a496843,6,6,1
2339,ven_415658356c724c57637158526b6f7759355966794556494a496843,0,-1,-1
2340,ven_415658356c724c57637158526b6f7759355966794556494a496843,1,11,17
2341,ven_415658356c724c57637158526b6f7759355966794556494a496843,2,11,17
2342,ven_415658356c724c57637158526b6f7759355966794556494a496843,3,11,17
2343,ven_415658356c724c57637158526b6f7759355966794556494a496843,4,11,20
2344,ven_415658356c724c57637158526b6f7759355966794556494a496843,5,11,17
2345,ven_415658356c724c57637158526b6f7759355966794556494a496843,6,11,17
2346,ven_41633250634c684c2d2d78526b6f775956567774752d6b4a496843,0,0,0
2347,ven_41633250634c684c2d2d78526b6f775956567774752d6b4a496843,1,0,0
2348,ven_41633250634c684c2d2d78526b6f775956567774752d6b4a496843,2,0,0
2349,ven_41633250634c684c2d2d78526b6f775956567774752d6b4a496843,3,0,0
2350,ven_41633250634c684c2d2d78526b6f775956567774752d6b4a496843,4,0,0
2351,ven_41633250634c684c2d2d78526b6f775956567774752d6b4a496843,5,0,0
2352,ven_41633250634c684c2d2d78526b6f775956567774752d6b4a496843,6,0,0
2353,ven_416b786c6558446c49774b526b6f7751427045636154504a496843,0,9,17
2354,ven_416b786c6558446c49774b526b6f7751427045636154504a496843,1,9,17
2355,ven_416b786c6558446c49774b526b6f7751427045636154504a496843,2,9,17
2356,ven_416b786c6558446c49774b526b6f7751427045636154504a496843,3,9,17
2357,ven_416b786c6558446c49774b526b6f7751427045636154504a496843,4,9,17
2358,ven_416b786c6558446c49774b526b6f7751427045636154504a496843,5,9,17
2359,ven_416b786c6558446c49774b526b6f7751427045636154504a496843,6,9,17
2360,ven_453338504841477742644e526b6f776135556f514566504a496843,0,10,19
2361,ven_453338504841477742644e526b6f776135556f514566504a496843,1,10,19
2362,ven_453338504841477742644e526b6f776135556f514566504a496843,2,10,19
2363,ven_453338504841477742644e526b6f776135556f514566504a496843,3,10,19
2364,ven_453338504841477742644e526b6f776135556f514566504a496843,4,10,19
2365,ven_453338504841477742644e526b6f776135556f514566504a496843,5,10,18
2366,ven_453338504841477742644e526b6f776135556f514566504a496843,6,10,18
2367,ven_454e4e686e4a7046453659526b6f775a6c3673525158614a496843,0,9,0
2368,ven_454e4e686e4a7046453659526b6f775a6c3673525158614a496843,1,9,0
2369,ven_454e4e686e4a7046453659526b6f775a6c3673525158614a496843,2,9,0
2370,ven_454e4e686e4a7046453659526b6f775a6c3673525158614a496843,3,9,0
2371,ven_454e4e686e4a7046453659526b6f775a6c3673525158614a496843,4,9,0
2372,ven_454e4e686e4a7046453659526b6f775a6c3673525158614a496843,5,9,0
2373,ven_454e4e686e4a7046453659526b6f775a6c3673525158614a496843,6,9,0
2374,ven_45566b4479733438494a61526b6f775952704d3242546a4a496843,0,10,17
2375,ven_45566b4479733438494a61526b6f775952704d3242546a4a496843,1,10,17
2376,ven_45566b4479733438494a61526b6f775952704d3242546a4a496843,2,10,17
2377,ven_45566b4479733438494a61526b6f775952704d3242546a4a496843,3,10,17
2378,ven_45566b4479733438494a61526b6f775952704d3242546a4a496843,4,10,17
2379,ven_45566b4479733438494a61526b6f775952704d3242546a4a496843,5,10,18
2380,ven_45566b4479733438494a61526b6f775952704d3242546a4a496843,6,-1,-1
2381,ven_45767a5a37493134595157526b6f775964324e424e65734a496843,0,6,1
2382,ven_45767a5a37493134595157526b6f775964324e424e65734a496843,1,6,1
2383,ven_45767a5a37493134595157526b6f775964324e424e65734a496843,2,6,1
2384,ven_45767a5a37493134595157526b6f775964324e424e65734a496843,3,6,1
2385,ven_45767a5a37493134595157526b6f775964324e424e65734a496843,4,6,1
2386,ven_45767a5a37493134595157526b6f775964324e424e65734a496843,5,6,1
2387,ven_45767a5a37493134595157526b6f775964324e424e65734a496843,6,6,1
2388,ven_495f6e76636f42494a6841526b6f77595650686c735f774a496843,0,6,1
2389,ven_495f6e76636f42494a6841526b6f77595650686c735f774a496843,1,6,1
2390,ven_495f6e76636f42494a6841526b6f77595650686c735f774a496843,2,6,1
2391,ven_495f6e76636f42494a6841526b6f77595650686c735f774a496843,3,6,1
2392,ven_495f6e76636f42494a6841526b6f77595650686c735f774a496843,4,6,1
2393,ven_495f6e76636f42494a6841526b6f77595650686c735f774a496843,5,6,1
2394,ven_495f6e76636f42494a6841526b6f77595650686c735f774a496843,6,6,1
2395,ven_495f727346415163724f64526b6f77325f784f413864794a496843,0,6,1
2396,ven_495f727346415163724f64526b6f77325f784f413864794a496843,1,6,1
2397,ven_495f727346415163724f64526b6f77325f784f413864794a496843,2,6,1
2398,ven_495f727346415163724f64526b6f77325f784f413864794a496843,3,6,1
2399,ven_495f727346415163724f64526b6f77325f784f413864794a496843,4,6,1
2400,ven_495f727346415163724f64526b6f77325f784f413864794a496843,5,6,1
2401,ven_495f727346415163724f64526b6f77325f784f413864794a496843,6,6,1
2402,ven_496166424b6e594d315673526b6f7759525073506f58434a496843,0,10,17
2403,ven_496166424b6e594d315673526b6f7759525073506f58434a496843,1,10,17
2404,ven_496166424b6e594d315673526b6f7759525073506f58434a496843,2,10,17
2405,ven_496166424b6e594d315673526b6f7759525073506f58434a496843,3,10,17
2406,ven_496166424b6e594d315673526b6f7759525073506f58434a496843,4,10,17
2407,ven_496166424b6e594d315673526b6f7759525073506f58434a496843,5,10,17
2408,ven_496166424b6e594d315673526b6f7759525073506f58434a496843,6,10,17
2409,ven_496e4a6a53637471707138526b6f7759706131473859524a496843,0,0,0
2410,ven_496e4a6a53637471707138526b6f7759706131473859524a496843,1,0,0
2411,ven_496e4a6a53637471707138526b6f7759706131473859524a496843,2,0,0
2412,ven_496e4a6a53637471707138526b6f7759706131473859524a496843,3,0,0
2413,ven_496e4a6a53637471707138526b6f7759706131473859524a496843,4,0,0
2414,ven_496e4a6a53637471707138526b6f7759706131473859524a496843,5,0,0
2415,ven_496e4a6a53637471707138526b6f7759706131473859524a496843,6,0,0
2416,ven_496f786742743433746c6f526b6f773144646a306c39344a496843,0,8,17
2417,ven_496f786742743433746c6f526b6f773144646a306c39344a496843,1,8,17
2418,ven_496f786742743433746c6f526b6f773144646a306c39344a496843,2,8,17
2419,ven_496f786742743433746c6f526b6f773144646a306c39344a496843,3,8,17
2420,ven_496f786742743433746c6f526b6f773144646a306c39344a496843,4,8,17
2421,ven_496f786742743433746c6f526b6f773144646a306c39344a496843,5,-1,-1
2422,ven_496f786742743433746c6f526b6f773144646a306c39344a496843,6,-1,-1
2423,ven_49724965316452505f3148526b6f77594a35553366315f4a496843,0,6,1
2424,ven_49724965316452505f3148526b6f77594a35553366315f4a496843,1,6,1
2425,ven_49724965316452505f3148526b6f77594a35553366315f4a496843,2,6,1
2426,ven_49724965316452505f3148526b6f77594a35553366315f4a496843,3,6,1
2427,ven_49724965316452505f3148526b6f77594a35553366315f4a496843,4,6,1
2428,ven_49724965316452505f3148526b6f77594a35553366315f4a496843,5,6,1
2429,ven_49724965316452505f3148526b6f77594a35553366315f4a496843,6,6,1
2430,ven_49726b487a6d4b496a5538526b6f77593949365744396f4a496843,0,10,17
2431,ven_49726b487a6d4b496a5538526b6f77593949365744396f4a496843,1,10,17
2432,ven_49726b487a6d4b496a5538526b6f77593949365744396f4a496843,2,10,17
2433,ven_49726b487a6d4b496a5538526b6f77593949365744396f4a496843,3,10,17
2434,ven_49726b487a6d4b496a5538526b6f77593949365744396f4a496843,4,10,17
2435,ven_49726b487a6d4b496a5538526b6f77593949365744396f4a496843,5,10,17
2436,ven_49726b487a6d4b496a5538526b6f77593949365744396f4a496843,6,10,17
2437,ven_497334794b377835486e55526b6f775964356c4b565f4a4a496843,0,7,19
2438,ven_497334794b377835486e55526b6f775964356c4b565f4a4a496843,1,7,19
2439,ven_497334794b377835486e55526b6f775964356c4b565f4a4a496843,2,7,19
2440,ven_497334794b377835486e55526b6f775964356c4b565f4a4a496843,3,7,19
2441,ven_497334794b377835486e55526b6f775964356c4b565f4a4a496843,4,7,19
2442,ven_497334794b377835486e55526b6f775964356c4b565f4a4a496843,5,7,19
2443,ven_497334794b377835486e55526b6f775964356c4b565f4a4a496843,6,7,19
2444,ven_497749695a725530395438526b6f7759355531676c786e4a496843,0,10,17
2445,ven_497749695a725530395438526b6f7759355531676c786e4a496843,1,10,17
2446,ven_497749695a725530395438526b6f7759355531676c786e4a496843,2,10,17
2447,ven_497749695a725530395438526b6f7759355531676c786e4a496843,3,10,17
2448,ven_497749695a725530395438526b6f7759355531676c786e4a496843,4,10,17
2449,ven_497749695a725530395438526b6f7759355531676c786e4a496843,5,10,17
2450,ven_497749695a725530395438526b6f7759355531676c786e4a496843,6,10,17
2451,ven_4d324566304a52446b6234526b6f77594e5f786c4d33344a496843,0,10,18
2452,ven_4d324566304a52446b6234526b6f77594e5f786c4d33344a496843,1,10,18
2453,ven_4d324566304a52446b6234526b6f77594e5f786c4d33344a496843,2,10,18
2454,ven_4d324566304a52446b6234526b6f77594e5f786c4d33344a496843,3,10,18
2455,ven_4d324566304a52446b6234526b6f77594e5f786c4d33344a496843,4,10,18
2456,ven_4d324566304a52446b6234526b6f77594e5f786c4d33344a496843,5,10,18
2457,ven_4d324566304a52446b6234526b6f77594e5f786c4d33344a496843,6,10,18
2458,ven_4d446b59594e4549377562526b6f77594a4651414151414a496843,0,0,0
2459,ven_4d446b59594e4549377562526b6f77594a4651414151414a496843,1,0,0
2460,ven_4d446b59594e4549377562526b6f77594a4651414151414a496843,2,0,0
2461,ven_4d446b59594e4549377562526b6f77594a4651414151414a496843,3,0,0
2462,ven_4d446b59594e4549377562526b6f77594a4651414151414a496843,4,0,0
2463,ven_4d446b59594e4549377562526b6f77594a4651414151414a496843,5,0,0
2464,ven_4d446b59594e4549377562526b6f77594a4651414151414a496843,6,0,0
2465,ven_4d457a4474397179337835526b6f7759704a46752d77734a496843,0,6,1
2466,ven_4d457a4474397179337835526b6f7759704a46752d77734a496843,1,6,1
2467,ven_4d457a4474397179337835526b6f7759704a46752d77734a496843,2,6,1
2468,ven_4d457a4474397179337835526b6f7759704a46752d77734a496843,3,6,1
2469,ven_4d457a4474397179337835526b6f7759704a46752d77734a496843,4,6,1
2470,ven_4d457a4474397179337835526b6f7759704a46752d77734a496843,5,6,1
2471,ven_4d457a4474397179337835526b6f7759704a46752d77734a496843,6,6,1
2472,ven_4d4f717065304438546963526b6f773244306d4c6f66624a496843,0,9,17
2473,ven_4d4f717065304438546963526b6f773244306d4c6f66624a496843,1,9,17
2474,ven_4d4f717065304438546963526b6f773244306d4c6f66624a496843,2,9,17
2475,ven_4d4f717065304438546963526b6f773244306d4c6f66624a496843,3,9,17
2476,ven_4d4f717065304438546963526b6f773244306d4c6f66624a496843,4,9,17
2477,ven_4d4f717065304438546963526b6f773244306d4c6f66624a496843,5,9,17
2478,ven_4d4f717065304438546963526b6f773244306d4c6f66624a496843,6,9,17
2479,ven_4d6775434b4f4f3239616a526b6f775a64414f333534334a496843,0,-1,-1
2480,ven_4d6775434b4f4f3239616a526b6f775a64414f333534334a496843,1,10,17
2481,ven_4d6775434b4f4f3239616a526b6f775a64414f333534334a496843,2,10,17
2482,ven_4d6775434b4f4f3239616a526b6f775a64414f333534334a496843,3,10,17
2483,ven_4d6775434b4f4f3239616a526b6f775a64414f333534334a496843,4,10,19
2484,ven_4d6775434b4f4f3239616a526b6f775a64414f333534334a496843,5,10,17
2485,ven_4d6775434b4f4f3239616a526b6f775a64414f333534334a496843,6,10,17
2486,ven_4d6a306b416131617a736f526b6f7759355f7a6d3155394a496843,0,0,0
2487,ven_4d6a306b416131617a736f526b6f7759355f7a6d3155394a496843,1,0,0
2488,ven_4d6a306b416131617a736f526b6f7759355f7a6d3155394a496843,2,0,0
2489,ven_4d6a306b416131617a736f526b6f7759355f7a6d3155394a496843,3,0,0
2490,ven_4d6a306b416131617a736f526b6f7759355f7a6d3155394a496843,4,0,0
2491,ven_4d6a306b416131617a736f526b6f7759355f7a6d3155394a496843,5,0,0
2492,ven_4d6a306b416131617a736f526b6f7759355f7a6d3155394a496843,6,0,0
2493,ven_4d6b635a66496d5f4e4974526b6f77595a66714b76536f4a496843,0,6,1
2494,ven_4d6b635a66496d5f4e4974526b6f77595a66714b76536f4a496843,1,6,1
2495,ven_4d6b635a66496d5f4e4974526b6f77595a66714b76536f4a496843,2,6,1
2496,ven_4d6b635a66496d5f4e4974526b6f77595a66714b76536f4a496843,3,6,1
2497,ven_4d6b635a66496d5f4e4974526b6f77595a66714b76536f4a496843,4,6,1
2498,ven_4d6b635a66496d5f4e4974526b6f77595a66714b76536f4a496843,5,6,1
2499,ven_4d6b635a66496d5f4e4974526b6f77595a66714b76536f4a496843,6,6,0
2500,ven_5131757937506d716a5656526b6f7759316265523959354a496843,0,9,21
2501,ven_5131757937506d716a5656526b6f7759316265523959354a496843,1,9,21
2502,ven_5131757937506d716a5656526b6f7759316265523959354a496843,2,9,21
2503,ven_5131757937506d716a5656526b6f7759316265523959354a496843,3,9,21
2504,ven_5131757937506d716a5656526b6f7759316265523959354a496843,4,9,21
2505,ven_5131757937506d716a5656526b6f7759316265523959354a496843,5,9,21
2506,ven_5131757937506d716a5656526b6f7759316265523959354a496843,6,9,21
2507,ven_51386f4f4968583076775f526b6f77327a6a56375230614a496843,0,9,17
2508,ven_51386f4f4968583076775f526b6f77327a6a56375230614a496843,1,9,17
2509,ven_51386f4f4968583076775f526b6f77327a6a56375230614a496843,2,9,17
2510,ven_51386f4f4968583076775f526b6f77327a6a56375230614a496843,3,9,17
2511,ven_51386f4f4968583076775f526b6f77327a6a56375230614a496843,4,9,17
2512,ven_51386f4f4968583076775f526b6f77327a6a56375230614a496843,5,9,17
2513,ven_51386f4f4968583076775f526b6f77327a6a56375230614a496843,6,12,17
2514,ven_51416f63306f39377a4475526b6f77594a716d65355a6d4a496843,0,11,18
2515,ven_51416f63306f39377a4475526b6f77594a716d65355a6d4a496843,1,11,18
2516,ven_51416f63306f39377a4475526b6f77594a716d65355a6d4a496843,2,-1,-1
2517,ven_51416f63306f39377a4475526b6f77594a716d65355a6d4a496843,3,11,18
2518,ven_51416f63306f39377a4475526b6f77594a716d65355a6d4a496843,4,11,18
2519,ven_51416f63306f39377a4475526b6f77594a716d65355a6d4a496843,5,11,20
2520,ven_51416f63306f39377a4475526b6f77594a716d65355a6d4a496843,6,11,18
2521,ven_514c6e7669624a33455f70526b6f775a703635674762764a496843,0,7,22
2522,ven_514c6e7669624a33455f70526b6f775a703635674762764a496843,1,7,22
2523,ven_514c6e7669624a33455f70526b6f775a703635674762764a496843,2,7,22
2524,ven_514c6e7669624a33455f70526b6f775a703635674762764a496843,3,7,22
2525,ven_514c6e7669624a33455f70526b6f775a703635674762764a496843,4,7,22
2526,ven_514c6e7669624a33455f70526b6f775a703635674762764a496843,5,7,22
2527,ven_514c6e7669624a33455f70526b6f775a703635674762764a496843,6,7,22
2528,ven_5159664733765259417939526b6f77325f534d6134346a4a496843,0,0,0
2529,ven_5159664733765259417939526b6f77325f534d6134346a4a496843,1,0,0
2530,ven_5159664733765259417939526b6f77325f534d6134346a4a496843,2,0,0
2531,ven_5159664733765259417939526b6f77325f534d6134346a4a496843,3,0,0
2532,ven_5159664733765259417939526b6f77325f534d6134346a4a496843,4,0,0
2533,ven_5159664733765259417939526b6f77325f534d6134346a4a496843,5,0,0
2534,ven_5159664733765259417939526b6f77325f534d6134346a4a496843,6,0,0
2535,ven_51613841453567574f656b526b6f7759564632656134394a496843,0,10,23
2536,ven_51613841453567574f656b526b6f7759564632656134394a496843,1,10,23
2537,ven_51613841453567574f656b526b6f7759564632656134394a496843,2,10,23
2538,ven_51613841453567574f656b526b6f7759564632656134394a496843,3,10,23
2539,ven_51613841453567574f656b526b6f7759564632656134394a496843,4,10,23
2540,ven_51613841453567574f656b526b6f7759564632656134394a496843,5,10,23
2541,ven_51613841453567574f656b526b6f7759564632656134394a496843,6,10,23
2542,ven_516e525873374354527751526b6f7759313477732d34394a496843,0,6,1
2543,ven_516e525873374354527751526b6f7759313477732d34394a496843,1,6,1
2544,ven_516e525873374354527751526b6f7759313477732d34394a496843,2,6,1
2545,ven_516e525873374354527751526b6f7759313477732d34394a496843,3,6,1
2546,ven_516e525873374354527751526b6f7759313477732d34394a496843,4,6,1
2547,ven_516e525873374354527751526b6f7759313477732d34394a496843,5,6,1
2548,ven_516e525873374354527751526b6f7759313477732d34394a496843,6,6,1
2549,ven_5532317551593261384446526b6f775946505f576a57614a496843,0,10,16
2550,ven_5532317551593261384446526b6f775946505f576a57614a496843,1,10,16
2551,ven_5532317551593261384446526b6f775946505f576a57614a496843,2,10,16
2552,ven_5532317551593261384446526b6f775946505f576a57614a496843,3,10,16
2553,ven_5532317551593261384446526b6f775946505f576a57614a496843,4,10,16
2554,ven_5532317551593261384446526b6f775946505f576a57614a496843,5,10,16
2555,ven_5532317551593261384446526b6f775946505f576a57614a496843,6,10,16
