original_ven_id,hash_ven_id,latitude,longitude,zone_id,name,address,venue_type,rating,price,type_mod,zone_group,image,description,location_id,venue_mod_type
ven_635a694159315a6c425f6d526b6f775a7877674f4d65774a496843,37281770,40.7617,-73.9675,162,Hutong New York,"731 Lexington Avenue Inside Beacon Courtyard New York, NY 10022 United States",CHINESE_RESTAURANT,4.0,4.0,Chinese Restaurant,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-f/0b/d3/2a/a7/3rd-ave-entrance.jpg,"Bloomingdale's is America's only nationwide, full-line, upscale department store offering the latest fashions for Women, Men, Children and the Home. A 140-year history of fashion, innovation, dynamic shopping environments, special events, and the iconic L",208898,Chinese Restaurant
ven_635f6239684d5362477779526b6f7759524f4d4c4959764a496843,25338191,40.7593,-73.9664,229,Whole Foods Market,"226 E 57th St New York, NY 10022 United States",GROCERY,4.2,3.0,Neighborhood Market,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/07/bf/f2/2e/extraordinary.jpg,"Whole Foods Market is a grocery store chain specializing in organic and natural foods. The store offers a wide variety of products, including produce, meat, seafood, dairy, baked goods, and more. Whole Foods Market also has a cafe and a bar, and offers a ",0,Neighborhood Market
ven_6361414362415f504d3055526b6f775a78397537765f754a496843,14983708,40.7233,-73.9961,144,Mulberry Market NYC,"251 Mulberry St New York, NY 10012 United States",SUPERMARKET,4.3,-1.0,Neighborhood Market,Lower Manhattan,https://oaidalleapiprodscus.blob.core.windows.net/private/org-jGKlYxnaMuqEvd6EepOGn6fH/user-aymO9XagO63Y8m7z3r0a0Fg7/img-bRshBgx3rIEHmhX8xyCLwkcb.png?st=2023-08-01T15%3A58%3A46Z&se=2023-08-01T17%3A58%3A46Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/pn,"Mulberry Market NYC is a quaint little market located in the heart of New York City. This market is known for its fresh produce, artisanal goods, and unique atmosphere. The market is open year-round and offers a variety of items for sale, including fruits",548539,Neighborhood Market
ven_63665372715245346e7638526b6f775a786e72757a35634a496843,75767191,40.7576,-73.9852,230,RiseNY,"160 W 45th St New York, NY 10036 United States",MUSEUM,4.5,-1.0,Cultural Heritage,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/15/7b/87/85/caption.jpg,"RiseNY is a coworking space in New York City that offers a variety of membership options for individuals and businesses. The space includes a variety of private offices, open workstations, meeting rooms, and event space. RiseNY also offers a range of amen",0,Cultural Heritage
ven_636672745f5152476b4548526b6f7759567052754e786d4a496843,32775925,40.7724,-73.9605,237,Orsay,"1057 Lexington Ave New York, NY 10021 United States",FRENCH_RESTAURANT,4.3,3.0,French Restaurant,Upper East Side,https://media-cdn.tripadvisor.com/media/photo-l/07/d2/4d/df/schweizer-linen.jpg,"Orsay is a museum in Paris, France, on the left bank of the Seine. It is housed in the former Gare d'Orsay, a Beaux-Arts railway station built between 1898 and 1900. The museum holds mainly French art dating from 1848 to 1914, including paintings, sculptu",0,French Restaurant
ven_6367354456587959525968526b6f77326a4172446665454a496843,94765944,40.799,-73.9418,74,City Fresh Market,"125 E 116th St New York, NY 10029 United States",SUPERMARKET,4.2,-1.0,Neighborhood Market,Upper Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/15/52/f7/87/getlstd-property-photo.jpg,"City Fresh Market is a grocery store chain based in the United States. It was founded in 2006 and has since expanded to over 30 locations across the country. The store offers a wide variety of fresh food, including produce, meat, seafood, and prepared mea",0,Neighborhood Market
ven_636849347a37534f62464c526b6f77596434644a7230494a496843,79001238,40.7871,-73.9822,239,River Run Playground,"Riverside Dr New York, NY 10024 United States",PARK,4.7,-1.0,Park,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/10/7d/61/1f/getlstd-property-photo.jpg,The River Run Playground is a large public playground located in the heart of the city. It is situated on the banks of the river and has a large grassy area for picnics and games. The playground itself is well equipped with a variety of play equipment inc,0,Park
ven_636a794c346b73704c3170526b6f7759784f53665161574a496843,75535526,40.769,-73.9677,237,Carolina Herrera,"802 Madison Ave New York, NY 10065 United States",APPAREL,4.2,4.0,Fashion Convenience,Upper East Side,https://media-cdn.tripadvisor.com/media/photo-l/09/97/75/14/creed.jpg,"The Carolina Herrera venue is a luxurious and elegant event space located in the heart of New York City. The space features beautiful chandeliers, marble floors, and stunning views of the city skyline. The venue is perfect for weddings, corporate events, ",0,Fashion Convenience
ven_636d5f33545a4f4f65736b526b6f7759743466574258654a496843,51925992,40.7766,-73.9773,142,The Ribbon,"20 W 72nd St New York, NY 10023 United States",AMERICAN_RESTAURANT,4.2,3.0,American Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/1b/cd/c7/73/manicure-station.jpg,"The Ribbon is a modern, sleek and stylish venue located in the heart of the city. It is the perfect place to host an event or party with its stylish decor and stunning views of the city skyline. The venue has a large open plan area with a dance floor and ",0,American Restaurant
ven_6373616b72775a37647977526b6f7759686f6c373258644a496843,72144233,40.7832,-73.9789,239,Coppola's West,"206 W 79th St New York, NY 10024 United States",ITALIAN_RESTAURANT,4.3,2.0,Italian Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/0b/eb/fb/1c/best-part-of-the-place.jpg,"Coppola's West is an upscale Italian restaurant located in the heart of downtown. The restaurant has a warm and inviting atmosphere, with dark wood floors and walls, and dim lighting. The menu features classic Italian dishes, such as spaghetti and meatbal",0,Italian Restaurant
ven_63754b4d63705f396c6968526b6f7759523172664f56384a496843,40821751,40.7564,-73.9888,100,Madame Tussauds New York,"234 W 42nd St New York, NY 10036 United States",MUSEUM,4.4,3.0,Cultural Heritage,Chelsea/Greenwhich market,https://media-cdn.tripadvisor.com/media/photo-l/0a/26/87/ef/city-sightseeing-new.jpg,"Madame Tussauds New York is a world-famous wax museum that features incredibly lifelike wax figures of some of the most popular celebrities, politicians, and historical figures. Visitors can pose for photos with their favorite figures, and there are also ",0,Cultural Heritage
ven_6377336633385078573278526b6f775a643971693963364a496843,99578246,40.7846,-73.974,239,Graze Smokehouse,"100 W 83rd St New York, NY 10024 United States",RESTAURANT,4.4,-1.0,Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/29/c0/1a/fb/ling-spa-upper-west-side.jpg,"Graze Smokehouse is a barbecue restaurant in downtown Raleigh. The restaurant has a casual atmosphere, with exposed brick walls and wooden tables. The menu features a variety of smoked meats, including chicken, ribs, and brisket, as well as sides such as ",0,Restaurant
ven_673150687856684b77546b526b6f775a644d68505162354a496843,90553010,40.748,-74.0048,246,The High Line,"New York, NY 10011 United States",PARK,4.7,-1.0,Park,Chelsea/Greenwhich market,https://oaidalleapiprodscus.blob.core.windows.net/private/org-jGKlYxnaMuqEvd6EepOGn6fH/user-aymO9XagO63Y8m7z3r0a0Fg7/img-67OpEqdQOgBn4vpaqR65fasb.png?st=2023-08-01T15%3A58%3A56Z&se=2023-08-01T17%3A58%3A56Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/pn,"Fremin Gallery is an art gallery founded in 2007, dedicated to a contemporary program that now represents more than a dozen emerging and mid-career artists. Committed to presenting primarily photographic work, the Gallery also embraces oeuvres from across",24940992,Park
ven_67324c54725333306d766f526b6f775a527a53733035734a496843,99123161,40.7788,-73.9784,142,Leyla,"108 W 74th St New York, NY 10023 United States",RESTAURANT,4.5,2.0,Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/13/d5/2b/d9/barbershop-museum.jpg,"One of a kind operating barbershop where haircut and shaves is performed in an atmosphere of the beginning of XX century. All guests would get a pleasure to go back to the earlies 1900, the beginning of the modern history of barbershops ambitiously decora",14914757,Restaurant
ven_673368364673754d693466526b6f775970756970582d444a496843,87384008,40.7664,-73.9603,141,Grace's Marketplace,"1299 2nd Ave New York, NY 10065 United States",GROCERY,4.2,3.0,Neighborhood Market,Upper East Side,https://media-cdn.tripadvisor.com/media/photo-l/11/ee/e8/67/bridge-views.jpg,"Grace's Marketplace is a grocery store located in the heart of New York City. The store is small, but it is packed with a wide variety of food items, including fresh produce, meat, dairy, and baked goods. The store also has a deli counter, where customers",0,Neighborhood Market
ven_673437695f797470675874526b6f7759396534667a58464a496843,9727129,40.7794,-73.9691,43,Belvedere Castle,"New York, NY 10024 United States",HISTORICAL,4.5,-1.0,Cultural Heritage,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/09/55/bf/c3/shakespeare-garden.jpg,Belvedere Castle is located in Central Park in New York City. The castle is situated on a rocky outcrop in the park and offers stunning views of the cityscape. The castle was built in the 19th century and is a popular tourist attraction.,532140,Cultural Heritage
ven_67344e7669664177774743526b6f77594e767263427a654a496843,8301788,40.7718,-73.9748,43,Sheep Meadow,"1802 65th Street Transverse 1802 E 65th St New York, NY 10065 United States",PARK,4.8,-1.0,Park,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/0e/9d/5c/48/small-or-big-groups-it.jpg,"Sheep Meadow is a large, open park in New York City's Central Park. It is bordered by the Great Lawn to the north, the Sheep Meadow Lawn to the south, and the Dairy to the east. The meadow was once a pasture for sheep, and it remains one of the park's mos",0,Park
ven_6736686e436e567a4f3668526b6f7759564947335f63534a496843,10806948,40.7852,-73.9728,239,Prohibition,"503 Columbus Ave New York, NY 10024 United States",RESTAURANT,4.4,2.0,Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/29/c0/1a/fb/ling-spa-upper-west-side.jpg,"Prohibition is a dark and intimate bar located in the heart of the Financial District. The decor is inspired by the speakeasies of the 1920s, and the menu features classic cocktails and American fare. The bar also has a private room available for parties ",0,Restaurant
ven_67375a3630494f3539724b526b6f775952715a367036714a496843,63361510,40.7834,-73.9525,236,Westside Market NYC,"1407 Lexington Ave New York, NY 10128 United States",GROCERY,4.0,-1.0,Neighborhood Market,Upper East Side,https://oaidalleapiprodscus.blob.core.windows.net/private/org-jGKlYxnaMuqEvd6EepOGn6fH/user-aymO9XagO63Y8m7z3r0a0Fg7/img-VRYadaLFPhgNa15B8RtQMZ8Q.png?st=2023-08-01T15%3A59%3A04Z&se=2023-08-01T17%3A59%3A04Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/pn,"Westside Market NYC is a large, open-air market located on the west side of Manhattan. The market features a wide variety of vendors selling fresh produce, prepared food, and other goods. The market is open daily from 8am to 8pm.",23857735,Neighborhood Market
ven_6738354a2d754f6a655546526b6f7759314c7231542d5a4a496843,15210835,40.7781,-73.9568,236,Thai At Lex,"1244 Lexington Ave New York, NY 10028 United States",THAI_RESTAURANT,4.2,2.0,Thai Restaurant,Upper East Side,https://media-cdn.tripadvisor.com/media/photo-l/1a/d8/37/29/getlstd-property-photo.jpg,Thai At Lex is a cozy little spot on Lexington Avenue in the Murray Hill neighborhood of Manhattan. The restaurant is decorated with traditional Thai artwork and features a small stage where Thai musicians sometimes perform. The menu features both traditi,0,Thai Restaurant
ven_6743617a59472d4a564449526b6f77595a76734c6156794a496843,2093009,40.7685,-73.9772,43,Heckscher Playground,"E 65th St New York, NY 10019 United States",PARK,4.7,-1.0,Park,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/03/bc/36/a4/new-york-carriage-company.jpg,"Heckscher Playground is a public playground located in Central Park, New York City. The playground, which opened in 1926, is named after August Heckscher, a prominent philanthropist and businessman. The playground features a variety of playground equipmen",0,Park
ven_67495930554434326f3657526b6f7759785045763457554a496843,54618625,40.7586,-73.9762,161,St. Patrick's Cathedral,"5th Ave New York, NY 10022 United States",CHURCH,4.8,-1.0,Religious,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/1b/7a/2c/75/caption.jpg,"St. Patrick's Cathedral is a large Neo-Gothic Catholic cathedral in Midtown Manhattan, New York City. It is the seat of the archbishop of the Roman Catholic Archdiocese of New York, and a parish church, located on Fifth Avenue between 50th and 51st Street",0,Religious
ven_674a5830354e5572664339526b6f77326e42436652575f4a496843,4332395,40.7978,-73.9561,43,North Woods,"296 Central Park N New York, NY 10026 United States",PARK,4.7,-1.0,Park,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/0e/66/02/31/foto-tras-las-rejas-ya.jpg,"North Woods is a rustic-chic venue located in the heart of nature. With its spacious grounds and natural surroundings, North Woods is the perfect setting for any event. The venue features a variety of event spaces, including a large outdoor patio, a spaci",7766189,Park
ven_674c306f645755326f547a526b6f775a68353967465a6c4a496843,68450196,40.7348,-73.9912,113,Whole Foods Market,4 Union Square South NY 10003 United States,GROCERY,4.2,3.0,Neighborhood Market,Chelsea/Greenwhich market,https://media-cdn.tripadvisor.com/media/photo-l/01/73/a3/a5/om-yoga.jpg,"Whole Foods Market is a grocery store chain specializing in natural and organic foods. The company was founded in 1980 in Austin, Texas, and today operates over 470 stores across the United States, Canada, and the United Kingdom. Whole Foods Market has a ",0,Neighborhood Market
ven_674e54306359797973556f526b6f775a46386e574662384a496843,74672089,40.7858,-73.9724,239,The Consulate UWS,"519 Columbus Ave New York, NY 10024 United States",FRENCH_RESTAURANT,4.5,2.0,French Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/29/c0/1a/fb/ling-spa-upper-west-side.jpg,"The Consulate UWS is a modern and sleek event space located in the heart of the Upper West Side. The venue features two floors of event space, including a spacious main floor with a dance floor and stage, and a mezzanine level with a bar and lounge area. ",0,French Restaurant
ven_674f4954736c757352515a526b6f775a7433633753314e4a496843,19687702,40.7896,-73.974,238,Pekarna NYC,"594 Amsterdam Ave New York, NY 10024 United States",RESTAURANT,4.3,-1.0,Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/08/49/c1/ce/nyc-jaunts.jpg,"Pekarna NYC is a small, intimate venue located in the East Village of Manhattan. The space is decorated with exposed brick walls and dark wood floors, and there is a small stage located in the back of the room. The venue has a capacity of approximately 10",0,Restaurant
